JC,Japan Credit Bureau,JCB,Melvin Merrill,931,Jun-15,Jun-27,18,8468,41700,7V{y}@Z@&?<2e
AX,American Express,American Express,Chelsea R Horvath,4155,Oct-08,Oct-11,1,4260,129600,moQYd8g0+L.e9~
DS,Discover,Discover,Johnny U Walters,776,Mar-15,Mar-23,13,145,28800,M3Kg&8j9hA
JC,Japan Credit Bureau,JCB,Wesley R Ehret,844,Nov-09,Nov-21,9,4575,115700,Lmpy>AOyIco[^v
MC,Master Card,Capital One,Rhonda N Long,214,Jan-10,Jan-17,9,9409,61700,Ogkdyd}F*JV/T]
MC,Master Card,Capital One,Robert O Weidman,973,May-14,May-24,3,7416,162400,Jz+zJY_dtn
DS,Discover,Discover,Stephen A Nolan,762,Feb-17,Feb-23,6,5243,80300,U$/o$yf\q2
AX,American Express,American Express,Marguerite P Renda,9552,Feb-12,Feb-17,16,8092,130300,Jft\SAUrT
DS,Discover,Discover,Hazel Mason,280,Apr-11,Apr-20,18,4923,129500,PZw3zpG+&/
AX,American Express,American Express,Christel Z Tomes,7777,Dec-07,Dec-23,15,5172,52300,iV2.}*@l5wl|$
MC,Master Card,Bank of America,Gary Ayala,403,Dec-11,Dec-25,5,1576,177600,i-Lu?7c^*mY1
DC,Diners Club International,Diners Club,Daniella T Brasher,480,Oct-11,Oct-14,3,2789,13800,o]G@s1DVv_U{k
VI,Visa,Chase,Terry Quinn,880,May-15,May-20,27,2252,190100,R-y.RMjE:/HGRck
AX,American Express,American Express,Raul T Arvizu,3300,Aug-11,Aug-19,23,1430,24200,i~S@B[yY+FjI
DC,Diners Club International,Diners Club,Stacy D Joseph,139,Mar-16,Mar-26,12,569,38900,YNL&iVVPe6OiD5
AX,American Express,U.S. Bancorp,Trent B Cauthen,8356,Dec-17,Dec-30,1,5010,196000,XQ8+6zwY^
DS,Discover,Discover,Audrey F Bates,817,Jul-09,Jul-29,4,484,11800,DMg!WF/M5W
JC,Japan Credit Bureau,JCB,Shawn L Barnhart,203,Dec-12,Dec-18,16,4551,71800,y*R!kkp>0
JC,Japan Credit Bureau,JCB,Annette A Jarvis,233,Feb-15,Feb-23,25,261,74800,GeCJk{2QnFyA
VI,Visa,Bank of America,Mariana Gain,469,Apr-13,Apr-16,1,1268,170400,JA39nbx8>Mb6
AX,American Express,American Express,Raymond F Drake,1114,Nov-07,Nov-23,7,8207,80500,X{^@JgnV7?W;
MC,Master Card,USAA,Latosha Q Merryman,102,Sep-14,Sep-26,2,4392,127600,oKc/COq$GE%8
VI,Visa,Wells Fargo,Carl Z Donovan,558,May-11,May-29,27,4208,119500,qH^z}jv@b&IxcX
JC,Japan Credit Bureau,JCB,Jake K Joy,345,Nov-10,Nov-22,5,1521,18000,y2d8VxoOeN#9@
DS,Discover,Discover,Joan Moran,485,May-07,May-08,5,3669,70000,b3;76I3F:
VI,Visa,Bank of America,Starr U Hoehne,769,Nov-08,Nov-19,18,1835,89300,e\VvoeHZ#$F#
DC,Diners Club International,Diners Club,Diane L House,514,Jan-15,Jan-33,15,2887,111500,Md{c//;_kt}
JC,Japan Credit Bureau,JCB,Cherry Espey,839,Oct-14,Oct-28,2,4958,77700,vO2g7/gGk_Z?kz
JC,Japan Credit Bureau,JCB,Bill Y Beach,858,Dec-09,Dec-27,3,7433,20900,uBZA.H/5*H4
DS,Discover,Discover,Mai W Arenas,949,Apr-14,Apr-31,15,818,84200,Xf4_L6Xt3]#&r_
DS,Discover,Discover,Charlotte Cash,444,Dec-09,Dec-14,5,7609,61000,gpoXQ##RhhOp4
JC,Japan Credit Bureau,JCB,Dede Strayer,720,Feb-13,Feb-19,8,8276,93800,iZzN_ZXed#[G<O
MC,Master Card,Bank of America,Thomas E Wolfe,719,Nov-09,Nov-28,7,7532,46900,g$RMFfR>NJ]#-%
VI,Visa,Chase,Woodrow Q Rohde,225,Feb-11,Feb-12,22,2869,21000,g#3Y-+ZBjx~%oAL
AX,American Express,American Express,Linda I Castaneda,9736,Jun-11,Jun-26,16,6919,64000,D1azvG$E1d&
AX,American Express,American Express,Dovie Fava,4697,Jan-09,Jan-28,1,6463,121900,2Mp7r{yHBu}
DC,Diners Club International,Diners Club,Holly Simpson,698,Jul-14,Jul-26,5,7125,88100,R0ZJ>N2_
JC,Japan Credit Bureau,JCB,Kirk Doster,832,Oct-17,Oct-25,18,4132,138600,ql?qviJbbqkr92
MC,Master Card,Bank of America,Sharon H Clay,668,Sep-12,Sep-19,9,5504,175700,emP*qJdwP0YP
DS,Discover,Discover,Hung Y Sisneros,465,Jun-14,Jun-30,1,6079,151700,0AqaXR@_}d\
DC,Diners Club International,Diners Club,Edward Q Jenkins,134,May-09,May-28,25,4655,92200,5hXF%b<~$
JC,Japan Credit Bureau,JCB,Rick T Brunner,713,Sep-15,Sep-27,25,4904,83100,IqR1d1?w%@VGV
VI,Visa,Chase,Timothy White,311,May-08,May-18,20,5603,139200,eUdh6PyCy
AX,American Express,American Express,Rolf K Sessions,9955,Dec-14,Dec-28,15,1039,157600,M}0v<@zmQ/S3#v9
JC,Japan Credit Bureau,JCB,Wendy W Padilla,759,Nov-16,Nov-30,14,6504,53100,aJV$w1B2
DS,Discover,Discover,Russ Z Sant,669,Mar-14,Mar-23,27,1662,122200,vzB5U2|c&y
MC,Master Card,Bank of America,Carl R Holcomb,486,May-13,May-28,3,906,113700,Y/DLFlRa1
JC,Japan Credit Bureau,JCB,Jonnie R Mullin,145,Feb-13,Feb-23,25,893,196400,1yb}-B1C?rQH
JC,Japan Credit Bureau,JCB,Greg Conway,677,Jan-17,Jan-32,2,2152,97200,CH{P%YC>]hTJ^\J
DS,Discover,Discover,Krishna E Zhu,252,Nov-11,Nov-28,12,1597,126400,N{8?MXs4a^U
MC,Master Card,Capital One,Kathryn O Clarke,783,Aug-07,Aug-25,7,2968,119100,Ou>S<9:H
DS,Discover,Discover,Victor Fitzsimmons,72,Sep-07,Sep-25,2,1604,173000,eEwg+4c+eLRMi
JC,Japan Credit Bureau,JCB,Lorraine G Ortiz,254,Jun-08,Jun-12,21,1827,46400,d_N8@8GH8HHCpy
DC,Diners Club International,Diners Club,Carolina Adrian,553,Mar-14,Mar-31,23,9644,118900,p~ezP2$1S%\M;XA
DS,Discover,Discover,Joann Q Wright,159,Jan-11,Jan-29,3,110,98200,dniLkHBCcm
AX,American Express,American Express,Shantell V Heffner,1932,Feb-08,Feb-24,19,8835,33300,RW_&EFPF}F/@Ku
DS,Discover,Discover,Craig Avila,631,Jun-11,Jun-30,26,6668,170000,x^A#n$Z3
JC,Japan Credit Bureau,JCB,Jarred Vandyke,755,Feb-10,Feb-21,19,8013,111800,smM&e3}D{o&
VI,Visa,Chase,Bernard D Hatfield,284,Mar-16,Mar-27,18,8825,26600,nF9b|6wk3
JC,Japan Credit Bureau,JCB,Von N Stairs,200,Nov-08,Nov-10,25,3728,194900,I1qPb~>X
JC,Japan Credit Bureau,JCB,Randy J Ramsey,733,Feb-16,Feb-32,27,1379,82500,o;Jb/:E$
DC,Diners Club International,Diners Club,Michal A Villeneuve,317,Feb-10,Feb-17,21,8220,180300,9>$N>GkHbf
MC,Master Card,Bank of America,Tracy Christensen,998,Dec-08,Dec-27,6,7689,70200,NU\#ejbNI*o;
JC,Japan Credit Bureau,JCB,Lisa F Kinser,558,Jun-07,Jun-15,2,1181,124400,ZYk*+D/B
MC,Master Card,Bank of America,Marion E Juarez,537,Dec-07,Dec-21,27,9382,160500,j^NNYu-^p{uJ
MC,Master Card,Capital One,Darryl S Hegwood,405,Oct-10,Oct-17,14,5620,14700,giMYg0-S3k
JC,Japan Credit Bureau,JCB,Kenneth Q Donaldson,625,Sep-07,Sep-17,26,3762,29800,t?m3$lXE
JC,Japan Credit Bureau,JCB,Temple V Popham,343,Mar-11,Mar-12,6,638,193700,piIjZ\H7N;Tfto
MC,Master Card,Barclays,Dolores V Jordan,707,Feb-11,Feb-19,24,477,155300,Y_KP*+|xwg|u#>V
DC,Diners Club International,Diners Club,Bennie G Squire,704,Oct-13,Oct-18,27,6437,39700,I:A_m9\yvd
DC,Diners Club International,Diners Club,Phillip Oneill,406,Jul-13,Jul-14,9,1500,163900,kT15OI}$&j
JC,Japan Credit Bureau,JCB,Karisa Q Whitley,912,Mar-08,Mar-25,1,9361,162300,8zh|naNV5d
MC,Master Card,GE Capital,Vernon C Navarro,275,Feb-09,Feb-10,21,1000,135100,P|A>kCGR&83?<{!
DS,Discover,Discover,Willetta Ransome,443,Jan-07,Jan-10,18,7294,110700,wPf6mV~LU0tf;AO
DS,Discover,Discover,Curtis Y Olson,495,Jan-12,Jan-21,11,4154,157600,Ya;BGMKj6$qd
DS,Discover,Discover,Johnson Freed,791,Sep-07,Sep-10,24,8218,178400,IRodU52lg>
JC,Japan Credit Bureau,JCB,Kim H English,589,Dec-09,Dec-20,14,6471,142600,Xtq#w^AvyA?&{$s
DS,Discover,Discover,Toby Higuera,146,Nov-16,Nov-34,25,7249,158400,WKkJ%&07e>>k$
AX,American Express,U.S. Bancorp,Jane Taylor,1284,Jun-14,Jun-34,19,7682,41100,4E*+n0z>FUj?PDP
AX,American Express,American Express,Valentine H Pham,8076,Jul-08,Jul-12,9,9962,116100,Gcm19gWb?nMu
DS,Discover,Discover,Angela K Mayer,107,Jul-08,Jul-18,12,6761,92000,tS5-uS1K:RSIjB
VI,Visa,PNC,Terry E Whetsel,361,Nov-07,Nov-19,8,2319,120100,jqINn5&wto
JC,Japan Credit Bureau,JCB,Aaron Z Doyle,836,Sep-07,Sep-18,24,7152,13800,T~vu8|E\T0
DC,Diners Club International,Diners Club,Mirta G Ogilvie,444,Sep-16,Sep-33,21,9,101600,cqxYIFr2/.
DC,Diners Club International,Diners Club,Jorge T Mills,58,Jul-16,Jul-18,18,3740,91800,Cx7]w8v\
DC,Diners Club International,Diners Club,Sydney O Moon,807,Jul-11,Jul-14,17,2517,109500,EB10NhTJ3{@jGW
MC,Master Card,Citibank,Sandra Bray,677,Aug-17,Aug-29,10,5652,127000,aT*X$cIYC39NR/Q
MC,Master Card,Bank of America,Casey N Waldman,329,Jun-13,Jun-19,3,9726,135700,s7o@^nD*2
VI,Visa,Wells Fargo,Danny Puckett,564,Jan-14,Jan-25,3,1437,56300,AtKW3<wJ
DC,Diners Club International,Diners Club,Willard H Baxter,227,Jul-13,Jul-24,18,1381,62900,pkZ6-/b.8
DS,Discover,Discover,Vincent R Riddle,551,Jul-16,Jul-30,9,5692,13300,J~t5I8p&
DC,Diners Club International,Diners Club,Anderson U Garman,779,Oct-11,Oct-18,9,2207,144500,wao@y9;2Cg
DC,Diners Club International,Diners Club,Bertha Phillips,279,Dec-13,Dec-24,10,8696,124200,K.eJ54EN.&FU
VI,Visa,Chase,Ezequiel Boswell,826,Oct-15,Oct-32,14,8007,193800,uAgoAY~fcQqA
DC,Diners Club International,Diners Club,Bobby Bentley,951,Jan-17,Jan-22,24,3112,184600,af1Td^YQ%wyvqc/
VI,Visa,Bank of America,Zack Q Cree,922,Apr-10,Apr-19,10,554,77200,p3e&!!TJ&~Dy
AX,American Express,American Express,Holly O Camacho,4964,Apr-10,Apr-12,11,4330,174600,0p>_9Um}X.uk
MC,Master Card,Chase,Romaine Lariviere,361,Jul-17,Jul-32,8,1577,164200,DF!<W~k}/f
DC,Diners Club International,Diners Club,Kelly Levine,956,Dec-07,Dec-12,13,3490,146100,TaITMraEz+BsNL
DC,Diners Club International,Diners Club,Ezequiel H Shultis,454,Aug-08,Aug-26,5,8663,51800,m9pX/zy_
AX,American Express,American Express,Willie Grant,3884,Oct-07,Oct-19,14,4780,150600,7B\*yEm!y
AX,American Express,American Express,Vickie Q Pepper,7836,Nov-10,Nov-17,17,8392,14100,Q1t8jz7g;
DC,Diners Club International,Diners Club,Hector I Rivers,418,Dec-09,Dec-19,18,1043,169600,6Cz|O>+a?!?_3
AX,American Express,USAA,Lucilla X Fontaine,6475,Dec-14,Dec-32,10,4501,167900,r}mw_]TM8;[;R1
MC,Master Card,Citibank,Evelyn H Hampton,389,Feb-15,Feb-16,25,4271,50300,k<h:x1W{K
VI,Visa,Bank of America,Shavon S Heenan,768,Nov-16,Nov-18,22,1406,188700,fQ>.o}HuVu#xO
AX,American Express,American Express,Marion X Delgado,9428,Sep-07,Sep-11,2,41,72500,C<{b6i0/#0t@
DC,Diners Club International,Diners Club,Orlando G Sandler,583,Jun-16,Jun-25,12,5888,177100,9wKRv|c3ss
VI,Visa,Bank of America,Ray Davis,352,Oct-13,Oct-26,3,7466,155700,Vuts@l>8!
VI,Visa,U.S. Bancorp,Israel D Lummus,556,Feb-14,Feb-15,3,2252,91200,XEs@Ukz4~OH
AX,American Express,U.S. Bancorp,Leonard Suarez,9565,Nov-09,Nov-17,14,8707,136000,v.YeMgpVEH
AX,American Express,Bank of America,Denny K Blackford,9510,Oct-10,Oct-12,5,8779,151100,Q?$NJs.&}iT
VI,Visa,Chase,Mildred C Arnold,304,Aug-16,Aug-29,24,4626,168500,E8]HE>R1Si8r
MC,Master Card,Wells Fargo,Rusty Ratcliff,199,Feb-11,Feb-17,6,5777,106100,qyP;;#:{eO&
MC,Master Card,Bank of America,Bertha R Hodges,95,Feb-09,Feb-29,15,5626,168900,4Rj^4qYiEEVj;Yb
DC,Diners Club International,Diners Club,Stella F Savarese,144,Aug-10,Aug-11,8,8046,57100,Y[-.uBYa}G0
VI,Visa,Chase,Lucille U Velazquez,981,Apr-16,Apr-22,2,9260,103800,We%@rUyTu}OU
JC,Japan Credit Bureau,JCB,Annice Sartin,939,Apr-11,Apr-27,28,7071,57500,RAD!D0h%Wr:l<R
MC,Master Card,USAA,Luis S Mathis,526,Jun-16,Jun-17,3,8649,140700,eQt*$nM!Gq:z30q
JC,Japan Credit Bureau,JCB,Eli W Sherrill,962,Oct-13,Oct-23,8,756,141000,ujpLtMJzs\2Z#
DS,Discover,Discover,Alexander Velasquez,869,Sep-17,Sep-22,11,8289,91100,rWFsvh$K~68
VI,Visa,Chase,Sandie O Haubrich,712,Nov-07,Nov-14,14,1002,186100,r236*Qr9!?mVP
MC,Master Card,Bank of America,Holly Downs,875,Oct-10,Oct-29,13,6303,101400,Dt#Z>]/%m#q]VSh
AX,American Express,American Express,Rob Brian,7978,Sep-16,Sep-24,16,1958,27500,Cbo_b[y:95N[
DC,Diners Club International,Diners Club,Tommy W Wilder,747,Aug-09,Aug-28,14,4697,33000,s:f?Scwp#U
VI,Visa,Chase,Grisel J Bitner,662,Sep-12,Sep-24,10,4242,83100,RoYV.iiB+Qa
DS,Discover,Discover,Carl F Hewitt,236,Jul-14,Jul-19,14,1693,148600,I>90lk^aGFSM
MC,Master Card,Citibank,Denny Broadhurst,13,Apr-08,Apr-09,27,2957,148300,8e{Z8gVA8\S
AX,American Express,USAA,Barbara K Maynard,8637,May-11,May-22,6,2688,71500,Y.?JtD|crj$$w
VI,Visa,Chase,Leatrice Hillyard,22,Jun-10,Jun-29,3,9802,142700,NuITb>&Cq:KZ
DC,Diners Club International,Diners Club,Michael H English,260,Dec-17,Dec-28,2,8913,62200,pO[q0C4/oF8Xt6S
JC,Japan Credit Bureau,JCB,Bok E Ruggerio,114,Jul-15,Jul-23,4,2101,177500,Zsgq4e+9g
AX,American Express,American Express,Mike V Ford,6923,Aug-10,Aug-30,8,5345,151100,yy7WkV?3
VI,Visa,Citibank,Brett J Macdonald,164,Jul-12,Jul-29,2,4061,20400,7Nzv5Pf1$+^.77
JC,Japan Credit Bureau,JCB,Lisa Y Rodriguez,755,May-10,May-25,20,1946,127400,1dG{$KU\?
JC,Japan Credit Bureau,JCB,Seema M Saari,988,Jun-08,Jun-16,22,8062,174500,5%8xwFCvbF*:3
JC,Japan Credit Bureau,JCB,Stacy W Christensen,359,Jan-16,Jan-21,28,4781,10100,M__QKAXrS1s
VI,Visa,USAA,Ebonie X Well,449,Apr-12,Apr-15,11,6302,180400,9dO6d9E7Ec^<|M
DS,Discover,Discover,Erica Bentley,914,Mar-09,Mar-15,18,6078,103700,mxI+@vO\
AX,American Express,American Express,Fidel Pasillas,8043,May-12,May-22,13,5611,64700,9_&WTA.C#
JC,Japan Credit Bureau,JCB,Juan T Owens,230,Jul-14,Jul-30,16,4802,169600,kE6]#}j9{kv
DS,Discover,Discover,Kyong T Wormley,545,Jun-13,Jun-33,6,734,69200,yN$t1kb>[T8IXGM
AX,American Express,American Express,Lauren Campos,4224,Dec-07,Dec-27,1,1796,142900,td\8+lsT;Dat
JC,Japan Credit Bureau,JCB,Stella W Brockington,227,Jul-07,Jul-21,5,3907,117200,C8u@@vv}4OIHwV
JC,Japan Credit Bureau,JCB,Gordon Shepard,796,Sep-12,Sep-22,28,6057,118900,q*<6n4#TaqriP
AX,American Express,American Express,Harold R Hillen,2898,Jul-14,Jul-28,6,1034,138100,eP7|;2b;?F
AX,American Express,USAA,David Graham,4596,Sep-17,Sep-34,7,1201,43600,GlYCbY3j/m
MC,Master Card,Capital One,Kenton Dark,693,Jul-16,Jul-23,28,7276,140600,o:f-75p}J
DC,Diners Club International,Diners Club,Albert F Nieves,567,Oct-16,Oct-30,7,3698,159600,uH;:uX]ALQ.^U*
VI,Visa,Citibank,Inga Riviera,176,Sep-11,Sep-12,13,7370,111600,B:sJc|IAta#
DS,Discover,Discover,Ruby L Bowers,349,Dec-10,Dec-18,21,6912,73900,S40Kn:;ZqI
AX,American Express,USAA,Joseph Whittenburg,8754,Sep-17,Sep-36,26,8488,55300,h?pSf+tJVsD
AX,American Express,American Express,Carlos Giles,1866,Dec-12,Dec-19,12,7536,66500,Aq:@pQX+aS
DC,Diners Club International,Diners Club,Marcos Brantner,434,Apr-15,Apr-27,10,5938,154700,vAsZ*rq[8
DS,Discover,Discover,Katherine A Soto,126,Oct-13,Oct-30,28,3468,130600,9gEa&9[I|j@N
JC,Japan Credit Bureau,JCB,Fausto Mariano,170,Nov-16,Nov-21,27,4543,135000,q$1y?Hrrw2>Z
MC,Master Card,Capital One,Ana Z Bean,220,Feb-11,Feb-27,15,4695,76300,e|}m9/Wm-cYUW
DC,Diners Club International,Diners Club,Kelvin G Bramlett,893,Jun-09,Jun-27,23,987,186900,xr0*E@4Kx!bm.N
VI,Visa,Chase,Derrick R Browning,701,Dec-08,Dec-28,15,1243,87100,V.c2n&@~ilKhLT
JC,Japan Credit Bureau,JCB,Rodger E Germany,290,Apr-11,Apr-22,17,4952,153600,3Qh2355..
DC,Diners Club International,Diners Club,Frank L Lowery,332,Dec-11,Dec-19,2,4770,23400,fF!h~yJ++&
JC,Japan Credit Bureau,JCB,Dennis Lawerence,582,Jul-14,Jul-28,1,9357,193900,d5C2&G.?R%
DC,Diners Club International,Diners Club,Edith V Callahan,106,Aug-09,Aug-11,18,2844,188200,sy&L<I6var
DC,Diners Club International,Diners Club,Dinorah M Vierra,12,Feb-12,Feb-23,12,2515,101500,VJCpy#fq^r/
JC,Japan Credit Bureau,JCB,Christine S Vazquez,555,Oct-07,Oct-18,10,7484,44000,rF$.#/QKEm\d3c
AX,American Express,American Express,Serafina J Reidy,3718,Mar-07,Mar-08,26,7506,16900,Gvv%^/}n}|
VI,Visa,Capital One,Nicole R Orr,921,Dec-16,Dec-35,24,2022,162100,8JLckLrP<
MC,Master Card,Capital One,Brunilda U Whitely,174,Jun-10,Jun-26,2,6605,188000,YM97:[A0yqV
VI,Visa,U.S. Bancorp,Wesley M Potter,309,May-16,May-18,19,2842,186800,Ch*p\G:Q~wL
MC,Master Card,USAA,Jadwiga F Mangus,2,Mar-16,Mar-17,13,1043,139300,A%:10H%7v
DC,Diners Club International,Diners Club,Barbara G Hooper,995,Jul-12,Jul-19,2,5076,90700,A8B;ghHrT
JC,Japan Credit Bureau,JCB,Rosenda Linke,580,Aug-10,Aug-17,7,8949,132200,A_g.<O4>Wys
JC,Japan Credit Bureau,JCB,Nancy O Bolton,425,Feb-09,Feb-26,27,3790,71400,4yIVbQDoch
MC,Master Card,Citibank,James H Barhorst,54,Apr-08,Apr-10,19,6758,50800,MBRgn}|P<7nJ>Vn
AX,American Express,American Express,Roberto Hendrix,6798,Dec-08,Dec-26,19,4760,186700,iT7kw^SfG{sF0se
JC,Japan Credit Bureau,JCB,Kellee Hoke,972,Sep-07,Sep-16,4,1909,20500,LGvgNkI74$r
JC,Japan Credit Bureau,JCB,Christopher Austin,771,Aug-09,Aug-17,15,1367,115300,DqF:YB]_<LGl
DC,Diners Club International,Diners Club,Josphine J Wagstaff,879,Dec-16,Dec-26,9,7153,79300,b.Z4>{G>cP
DS,Discover,Discover,Shawn B Shepherd,622,May-16,May-30,25,6692,48000,P<JLknOBX*}&DN
DC,Diners Club International,Diners Club,Randee K Baker,226,Oct-14,Oct-31,6,9263,72800,yZU%~G7g>
MC,Master Card,Capital One,Charles Luna,957,Feb-14,Feb-15,8,2367,146500,3@-J@0sKi^aILDO
DS,Discover,Discover,Philomena U Quist,451,Jun-15,Jun-35,16,7477,40000,u\/VPtBvvWZ;Pe
VI,Visa,Capital One,Bruce Morin,729,Apr-09,Apr-23,21,8253,51300,lNGCTrc_Ha%60l
VI,Visa,Chase,Hung R Neel,829,Jan-12,Jan-32,24,9483,74500,W8-n7F_rQL
VI,Visa,Chase,Joyce Cleveland,327,Jul-12,Jul-17,26,9490,154800,RU;/vI{U4/D?
JC,Japan Credit Bureau,JCB,Millie M Klink,883,Aug-15,Aug-17,5,5251,22200,UtW-!+&Zd
JC,Japan Credit Bureau,JCB,Heather X Fletcher,240,Jul-08,Jul-28,22,1,130400,FQw\AZ6>
DS,Discover,Discover,Jeannie S Ennis,264,Jul-13,Jul-30,21,1525,187700,faT2hAcoTc}jJ
MC,Master Card,U.S. Bancorp,Christine U Vaughan,385,Aug-17,Aug-37,16,4002,141100,J<vLS[*dLo]
JC,Japan Credit Bureau,JCB,Zulema C Estes,50,Jun-11,Jun-28,12,2305,83400,Co?4fE2ydd|C/H^
AX,American Express,American Express,Dolores Stark,2974,Jun-12,Jun-24,10,9575,124700,O5p-j&9iR\rUV.
VI,Visa,Chase,Carlee Holly,44,Dec-17,Dec-26,2,3101,99000,9fdts?<s4
DS,Discover,Discover,Christina B Mccall,871,Jul-13,Jul-32,19,887,12400,SzwKs6#O}]<P
MC,Master Card,Citibank,Kurtis W Moss,848,Aug-17,Aug-31,2,9306,181100,j{g0yDd:J#^
JC,Japan Credit Bureau,JCB,Sara A Emerson,165,Oct-10,Oct-18,2,8096,173500,rm9b&GsqP]i
DS,Discover,Discover,Katlyn B Bratton,74,Aug-15,Aug-22,10,1465,114700,V-Z2^\C\UGFzL
VI,Visa,Bank of America,Renee H Foreman,71,Apr-16,Apr-35,25,6511,96600,I-FJj.GsL
MC,Master Card,Citibank,Kimiko Dejohn,248,May-09,May-12,20,2790,152100,l%p}+.2;
VI,Visa,PNC,Ashley J Eaton,234,Mar-16,Mar-19,15,9082,18300,Pri5mDw#
AX,American Express,USAA,Cletus S Goldberg,2692,Sep-08,Sep-21,2,6694,24300,HZc+&n}D~c_s
MC,Master Card,Bank of America,Samantha O Garcia,849,Oct-07,Oct-24,17,8768,182300,2He15dw69SBL.
DS,Discover,Discover,Seymour Y Tijerina,906,Jul-07,Jul-17,1,4693,118900,jmH4?*aSzA2s
JC,Japan Credit Bureau,JCB,Rick H Mullins,319,May-10,May-30,7,9847,63300,wvz_\XwX5!u0~A
MC,Master Card,GE Capital,Mina M Lillard,370,Jun-13,Jun-32,3,7466,100400,gM6c%JIrIqhxf[F
DC,Diners Club International,Diners Club,Alan I Best,394,Oct-17,Oct-30,13,9743,128500,a8l.jgm!XQ8-&+6
VI,Visa,Chase,Joseph B Dinan,486,Jan-07,Jan-17,2,4385,184500,vI;M#@Bz2\E
VI,Visa,Chase,Eugene G Bowman,160,Apr-13,Apr-18,22,5413,11800,ceG}BetuX346E
JC,Japan Credit Bureau,JCB,Juliane F Carper,105,Oct-10,Oct-27,24,9347,57000,iORN;2AM|t
DC,Diners Club International,Diners Club,Ana U Navarro,486,Nov-08,Nov-22,3,870,140100,6n:*vDu}X!H{Yc
JC,Japan Credit Bureau,JCB,German Snoddy,959,Jun-07,Jun-15,16,3197,173400,ezibqiVB1j[2
JC,Japan Credit Bureau,JCB,Charlie Collier,549,Dec-09,Dec-12,11,4909,21700,TZ*.T|!krY
JC,Japan Credit Bureau,JCB,Chase P Arant,235,Aug-10,Aug-18,4,5568,144900,SdI|yMiLK9
DC,Diners Club International,Diners Club,Luis W Richard,572,May-17,May-22,9,579,141500,PEqQ]~X#yQNv
JC,Japan Credit Bureau,JCB,Augustus L Clear,394,Nov-10,Nov-30,25,1453,181500,Tq@].|Zq|mO6
MC,Master Card,Citibank,Audrey V Brock,680,Dec-12,Dec-13,14,485,197600,W\nGU{Vm7PTg
JC,Japan Credit Bureau,JCB,Laquita Phillip,104,May-08,May-12,23,306,14400,ERy!N<dZ2pR
MC,Master Card,Chase,Teresa U Bernard,143,Nov-10,Nov-14,13,4464,148200,5KWT.H/*mn!LO
MC,Master Card,USAA,Melissa F Rollo,748,Dec-10,Dec-19,28,8004,32100,Y#d7}Rqp+!$j
AX,American Express,Bank of America,Sherry I Shepard,5881,Sep-13,Sep-33,22,8715,130700,yTXk1jGu;[b[X
JC,Japan Credit Bureau,JCB,Dwight D Breslin,227,Nov-12,Nov-15,6,4467,96700,0vedU7R9*
AX,American Express,American Express,Lois Mcfadden,1278,Mar-12,Mar-20,23,7930,114600,r:v7Z4?yvS+
AX,American Express,American Express,Zita U Clemens,843,Mar-14,Mar-28,21,2258,111200,W5M<%vPV
VI,Visa,Wells Fargo,Frank R Russo,628,Jun-12,Jun-16,11,4501,196200,L3!f9Oalcq
VI,Visa,Chase,Gustavo Hatley,749,Dec-13,Dec-18,6,3968,180400,DPZ;Q!z@
MC,Master Card,GE Capital,Juan S Owen,562,Oct-08,Oct-19,17,1353,20800,MoYJkde_n7xo..
JC,Japan Credit Bureau,JCB,Ricardo T Monico,484,Oct-10,Oct-24,8,8710,157800,gTvf@TC>%mk9ZN}
VI,Visa,Bank of America,Francisco X Gay,352,Apr-14,Apr-16,9,7481,47800,U^r}3cY$|YTBy!m
DS,Discover,Discover,Lamar Marini,101,Mar-17,Mar-31,3,516,128300,ZR&n290J&[$Tc
DS,Discover,Discover,Jeff H Marks,282,Apr-12,Apr-15,28,7737,196000,sN8D+X2^N5Z
MC,Master Card,Barclays,Tamekia H Amick,186,Jun-17,Jun-23,26,3974,194300,4{:P59_6+U?m
AX,American Express,American Express,Lillian C Mann,7750,May-09,May-18,5,940,10800,Lo4G0|j3pCa
AX,American Express,American Express,Deeann Longo,9496,Nov-12,Nov-19,14,4890,69400,KUxgZLq$U\
MC,Master Card,Chase,Joann Macias,294,Oct-12,Oct-29,13,2869,169000,4>ah4SPDrr0X-
VI,Visa,Wells Fargo,Ceola S Lamarre,170,Apr-10,Apr-15,5,6315,172600,JgI~z+hDS
DC,Diners Club International,Diners Club,Barbara C Powers,416,Jul-08,Jul-24,1,3206,51200,0AmK/w>ey?&&:
VI,Visa,Chase,Norbert V Corr,958,Feb-15,Feb-20,7,2724,70400,X:C}%2v1}[
JC,Japan Credit Bureau,JCB,Joe R Horton,978,Aug-12,Aug-14,6,7975,37800,uvkDi!3p0HAJLY+
DS,Discover,Discover,Brunilda F Keele,705,Apr-17,Apr-25,25,7680,48400,A:#GD+ns$
AX,American Express,American Express,Ruth D Knapp,4909,Apr-10,Apr-12,23,1565,123200,1AkG|>B;1_
VI,Visa,Chase,Waldo X Swords,381,Aug-13,Aug-21,2,2784,42400,t9Pw<^eDH
MC,Master Card,Bank of America,Wanda T Holder,73,Dec-14,Dec-28,10,4877,175200,cP~cr&b;xu*A}a^
AX,American Express,American Express,Marquerite Z Brister,434,Jan-11,Jan-14,27,8227,93600,s2%O!%MImdhr&xI
